"submission_date","state","tot_cases","new_case","pnew_case","tot_death","new_death","pnew_death","created_at","consent_cases","consent_deaths","conf_cases","prob_cases","conf_death","prob_death"
"2022-03-23T00:00:00.000","VT","107152","205.0","15","584","1.0","0","2022-03-24T13:32:04.054","Not agree","Not agree",NA,NA,NA,NA
"2020-11-25T00:00:00.000","IN","312528","5984.0","0","5478","63.0","0","2020-11-25T00:00:00.000","Not agree","Agree",NA,NA,"5229.0","249"
"2021-05-08T00:00:00.000","ME","64156","264.0","109","795","0.0","0","2021-05-10T00:00:00.000","Agree","Agree","47573.0","16583","769.0","26"
"2020-10-13T00:00:00.000","WA","96319","466.0","23","2211","21.0","0","2020-10-13T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-03-10T00:00:00.000","MT","271590","126.0","121","3221","10.0","0","2022-03-11T15:18:11.113","Agree","Agree","211654.0","59936","3221.0","0"
"2022-01-11T00:00:00.000","ND","186748","2135.0","1050","2041","7.0","0","2022-01-12T15:21:08.371","Agree","Not agree","149966.0","36782",NA,NA
"2021-03-09T00:00:00.000","ND","100615","101.0","69","1452","3.0","0","2021-03-10T14:58:31.195","Agree","Not agree","95029.0","5586",NA,NA
"2021-12-10T00:00:00.000","WA","790172","1538.0","239","9554","19.0","0","2021-12-10T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-04-25T00:00:00.000","IN","1699213","1154.0","0","23552","3.0","0","2022-04-26T13:17:03.377","Not agree","Agree",NA,NA,"22612.0","940"
"2020-02-28T00:00:00.000","MO","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-03-15T00:00:00.000","IN","19","7.0","0","0","0.0","0","2020-03-15T00:00:00.000","Not agree","Agree",NA,NA,"0.0","0"
"2021-03-29T00:00:00.000","NH","83340","313.0","122","1237","0.0","0","2021-03-30T14:06:13.038","Not agree","Not agree",NA,NA,NA,NA
"2022-01-25T00:00:00.000","CA","7929436","62826.0","0","78118","17.0","0","2022-01-26T15:12:02.981","Agree","Not agree","7482469.0","446967",NA,NA
"2020-03-03T00:00:00.000","MD","0","0.0","0","0","0.0","0","2020-03-05T00:00:00.000","N/A","Agree",NA,NA,"0.0","0"
"2022-05-08T00:00:00.000","IL","3169315","0.0","0","37956","0.0","0","2022-05-09T14:22:50.021","Agree","Agree","3169315.0","0","33660.0","4296"
"2021-08-07T00:00:00.000","NC","1073917","5044.0","862","13984","18.0","1","2021-08-07T00:00:00.000","Agree","Agree","915988.0","157929","12324.0","1660"
"2021-07-09T00:00:00.000","NV","338072","813.0","0","5720","13.0","0","2021-07-10T14:17:36.847","Agree",NA,"338072.0","0",NA,NA
"2022-01-10T00:00:00.000","AL","995645","10524.0","3375","16943","20.0","8","2022-01-10T00:00:00.000","Agree","Agree","728147.0","267498","13147.0","3796"
"2021-09-28T00:00:00.000","DE","130046","283.0","45","2038","3.0","0","2021-09-30T00:00:00.000","Agree","Agree","120178.0","9868","1859.0","179"
"2020-07-07T00:00:00.000","VT","1151","2.0","0","55","0.0","0","2020-07-09T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-09-02T00:00:00.000","IN","868451","5152.0","0","14538","25.0","2","2021-09-02T00:00:00.000","Not agree","Agree",NA,NA,"14094.0","444"
"2020-09-07T00:00:00.000","MI","213244","834.0","79","6900","8.0","0","2020-09-08T00:00:00.000","Agree","Agree","193542.0","19702","6578.0","322"
"2021-12-04T00:00:00.000","MS","515504","0.0","0","10296","0.0","0","2021-12-06T13:50:49.266","Agree","Agree","294885.0","220619","6891.0","3405"
"2021-08-01T00:00:00.000","DE","109783","147.0","33","1868","1.0","0","2021-08-03T00:00:00.000","Agree","Agree","102564.0","7219","1707.0","161"
"2020-08-09T00:00:00.000","DE","15744","53.0","1","622","0.0","0","2020-08-11T00:00:00.000","Agree","Agree","14853.0","891","546.0","76"
"2020-10-17T00:00:00.000","MT","22233","638.0","0","240","5.0","0","2020-10-18T13:26:54.146","Agree","Agree","22233.0","0","240.0","0"
"2021-08-18T00:00:00.000","DE","113400","328.0","59","1888","5.0","1","2021-08-20T00:00:00.000","Agree","Agree","105683.0","7717","1726.0","162"
"2022-03-15T00:00:00.000","DE","256790","46.0","10","2902","1.0","0","2022-03-17T00:00:00.000","Agree","Agree","234103.0","22687","2611.0","291"
"2022-03-13T00:00:00.000","NH","300185","0.0","0","2415","0.0","0","2022-03-14T14:38:32.381","Not agree","Not agree",NA,NA,NA,NA
"2020-04-25T00:00:00.000","MD","17766","1150.0","0","912","68.0","4","2022-05-11T16:48:19.503","N/A","Agree",NA,NA,"866.0","46"
"2021-12-06T00:00:00.000","WA","783839","248.0","18","9436","23.0","0","2021-12-06T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-03-29T00:00:00.000","VT","215","21.0","0","12","0.0","0","2020-03-31T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-07-14T00:00:00.000","NH","99840","40.0","20","1381","0.0","0","2021-07-15T14:29:47.308","Not agree","Not agree",NA,NA,NA,NA
"2020-05-23T00:00:00.000","CA","90631","2187.0","0","3589","45.0","0","2020-05-25T00:00:00.000","Agree","Agree","90631.0","0","3589.0","0"
"2021-08-12T00:00:00.000","MI","1026937","1934.0","302","21264","12.0","2","2021-08-13T13:45:25.506","Agree","Agree","917638.0","109299","19992.0","1272"
"2021-02-28T00:00:00.000","ND","99852","43.0","10","1445","0.0","0","2021-03-01T15:21:38.478","Agree","Not agree","94623.0","5229",NA,NA
"2021-07-26T00:00:00.000","WA","468838","862.0","121","6089","5.0","0","2021-07-26T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-11-11T00:00:00.000","ND","59173","1800.0","0","697","11.0","0","2020-11-12T14:55:21.007","Agree","Not agree","59173.0","0",NA,NA
"2020-11-26T00:00:00.000","IL","697489","12022.0","0","12596","156.0","25","2020-11-27T15:07:59.229","Agree","Agree","697489.0","0","11963.0","633"
"2022-04-17T00:00:00.000","NC","2650447","910.0","159","24889","4.0","0","2022-04-17T00:00:00.000","Agree","Agree","2211924.0","438523","21702.0","3187"
"2020-08-07T00:00:00.000","WI","63028","1043.0","54","997","12.0","0","2020-08-08T14:58:44.922","Agree","Agree","58768.0","4260","990.0","7"
"2021-10-07T00:00:00.000","WA","676326","2942.0","568","7972","55.0","0","2021-10-07T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-03-18T00:00:00.000","MO","1406560","1140.0","386","19736","5.0","-2","2022-03-19T13:30:21.744","Not agree","Not agree",NA,NA,NA,NA
"2021-08-27T00:00:00.000","NH","106525","320.0","0","1415","5.0","0","2021-08-28T13:53:26.280","Not agree","Not agree",NA,NA,NA,NA
"2020-12-11T00:00:00.000","ME","18410","294.0","14","257","7.0","1","2020-12-13T00:00:00.000","Agree","Agree","16065.0","2345","253.0","4"
"2020-08-25T00:00:00.000","WA","71996","318.0","3","1876","9.0","0","2020-08-25T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-06-01T00:00:00.000","ID","192305","227.0","15","2090","0.0","0","2021-06-02T14:35:40.709","Agree","Agree","153906.0","38399","1822.0","268"
"2021-03-07T00:00:00.000","GU","7751","2.0","0","133","0.0","0","2021-03-08T14:47:36.155","Not agree","Not agree",NA,NA,NA,NA
"2021-10-03T00:00:00.000","WI","818555","2184.0","182","8921","10.0","0","2021-10-04T13:57:57.568","Agree","Agree","734383.0","84172","8029.0","892"
"2022-03-16T00:00:00.000","ND","239339","56.0","23","2229","1.0","0","2022-03-17T14:31:57.856","Agree","Not agree","179752.0","59587",NA,NA
"2021-06-14T00:00:00.000","NE","224050","40.0","0","2258","0.0","0","2021-06-16T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-05-08T00:00:00.000","VI","68","0.0","0","4","0.0","0","2020-05-09T21:26:08.000",NA,NA,NA,NA,NA,NA
"2020-06-04T00:00:00.000","ID","3054","64.0","10","83","0.0","0","2020-06-05T15:17:07.242","Agree","Agree","2763.0","291","63.0","20"
"2021-04-03T00:00:00.000","NC","911064","1731.0","357","12807","10.0","0","2021-04-03T00:00:00.000","Agree","Agree","790896.0","120168","11320.0","1487"
"2021-06-19T00:00:00.000","NV","329086","211.0","0","5649","0.0","0","2021-06-19T00:00:00.000",NA,NA,NA,NA,NA,NA
"2020-08-30T00:00:00.000","NC","169210","1661.0","24","2957","39.0","0","2020-08-30T00:00:00.000","Agree","Agree","166443.0","2767","2946.0","11"
"2021-08-24T00:00:00.000","NE","239997","933.0","0","2314","2.0","0","2021-08-26T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-06-25T00:00:00.000","IL","1390432","292.0","0","25637","7.0","-1","2021-06-26T14:17:39.224","Agree","Agree","1390432.0","0","23199.0","2438"
"2020-08-22T00:00:00.000","AL","114354","592.0","62","3128","29.0","10","2020-08-22T00:00:00.000","Agree","Agree","107851.0","6503","2762.0","366"
"2020-02-08T00:00:00.000","MD","0","0.0","0","0","0.0","0","2020-02-10T00:00:00.000","N/A","Agree",NA,NA,"0.0","0"
"2020-03-10T00:00:00.000","CT","2","1.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-05-13T00:00:00.000","DE","7242","66.0","0","340","11.0","3","2020-05-15T00:00:00.000","Agree","Agree","6777.0","465","298.0","42"
"2021-06-19T00:00:00.000","VT","22799","2.0","0","249","0.0","0","2021-06-21T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-08-06T00:00:00.000","MS","69611","951.0","77","2397","22.0","3","2020-08-08T00:00:00.000","Agree","Agree","66915.0","2696","2289.0","108"
"2020-05-29T00:00:00.000","WA","21057","305.0","0","1111","5.0","0","2020-05-29T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-06-12T00:00:00.000","WI","1695877","0.0","0","14684","0.0","0","2022-06-13T14:45:26.670","Agree","Agree","1491803.0","204074","13058.0","1626"
"2022-01-30T00:00:00.000","ME","212251","405.0","59","1738","0.0","0","2022-02-01T00:00:00.000","Agree","Agree","154531.0","57720","1589.0","149"
"2021-09-23T00:00:00.000","CA","4646334","11543.0","4849","67928","154.0","0","2021-09-25T00:00:00.000","Agree","Agree","4441390.0","204944","67928.0","0"
"2020-06-27T00:00:00.000","ME","3146","36.0","8","104","1.0","1","2020-06-29T00:00:00.000","Agree","Agree","2840.0","306","103.0","1"
"2022-03-23T00:00:00.000","DE","257265","60.0","0","2915","1.0","0","2022-03-25T00:00:00.000","Agree","Agree","234517.0","22748","2622.0","293"
"2021-11-14T00:00:00.000","NC","1497511","1748.0","226","18764","10.0","0","2021-11-14T00:00:00.000","Agree","Agree","1266526.0","230985","16518.0","2246"
"2022-03-04T00:00:00.000","NC","2620223","1335.0","350","24287","34.0","4","2022-03-04T00:00:00.000","Agree","Agree","2188592.0","431631","21172.0","3115"
"2020-10-10T00:00:00.000","IN","133411","1918.0","0","3780","21.0","0","2020-10-10T00:00:00.000","Not agree","Agree",NA,NA,"3563.0","217"
"2021-09-19T00:00:00.000","NV","411578","737.0","0","6867","11.0","0","2021-09-20T13:47:59.611","Agree",NA,"411578.0","0",NA,NA
"2020-12-14T00:00:00.000","NE","148849","756.0","0","1418","45.0","0","2020-12-16T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-01-01T00:00:00.000","VI","10106","458.0","0","89","0.0","0","2022-01-03T13:55:55.033",NA,NA,NA,NA,NA,NA
"2021-06-19T00:00:00.000","IL","1388939","251.0","0","25566","0.0","0","2021-06-19T00:00:00.000","Agree","Agree","1388939.0","0","23133.0","2433"
"2021-04-24T00:00:00.000","MD","442351","1196.0","0","9248","18.0","0","2021-04-26T00:00:00.000","N/A","Agree",NA,NA,"9036.0","212"
"2022-03-21T00:00:00.000","NC","2630920","220.0","38","24680","16.0","1","2022-03-21T00:00:00.000","Agree","Agree","2196758.0","434162","21514.0","3166"
"2021-03-29T00:00:00.000","WA","361660","912.0","165","5226","8.0","0","2021-03-29T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-12-16T00:00:00.000","WA","798039","1877.0","308","9653","18.0","0","2021-12-16T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-09-15T00:00:00.000","WA","613488","3736.0","1088","7089","52.0","0","2021-09-15T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2022-04-12T00:00:00.000","NE","478333","84.0","-26","4190","0.0","0","2022-04-13T13:31:40.108","Agree","Agree","336687.0","141646","3431.0","759"
"2022-01-24T00:00:00.000","IL","2837861","64499.0","0","33803","357.0","47","2022-01-25T14:33:43.281","Agree","Agree","2837861.0","0","30155.0","3648"
"2020-06-15T00:00:00.000","MT","612","3.0","0","19","0.0","0","2020-06-16T14:10:11.939","Agree","Agree","612.0","0","19.0","0"
"2022-03-13T00:00:00.000","ME","232293","0.0","0","2145","0.0","0","2022-03-14T14:38:32.381","Agree","Agree","168193.0","64100","1930.0","215"
"2021-10-29T00:00:00.000","ID","290872","1076.0","232","3534","25.0","6","2021-10-30T13:29:20.544","Agree","Agree","231343.0","59529","2949.0","585"
"2021-07-24T00:00:00.000","IL","1409226","1297.0","0","25871","4.0","2","2021-07-26T13:16:36.357","Agree","Agree","1409226.0","0","23403.0","2468"
"2020-06-03T00:00:00.000","NV","8951","121.0","16","445","25.0","16","2020-06-04T15:03:31.977","Agree",NA,"8935.0","16",NA,NA
"2021-01-18T00:00:00.000","GU","7515","41.0","8","125","0.0","0","2021-01-19T14:37:00.036","Not agree","Not agree",NA,NA,NA,NA
"2022-02-06T00:00:00.000","GU","36612","499.0","0","298","2.0","0","2022-02-07T15:36:42.070","Not agree","Not agree",NA,NA,NA,NA
"2022-04-06T00:00:00.000","IN","1692248","374.0","0","23460","22.0","0","2022-04-07T14:35:23.182","Not agree","Agree",NA,NA,"22532.0","928"
"2021-07-30T00:00:00.000","CT","354335","491.0","137","8293","0.0","0","2021-07-31T13:56:41.471","Agree","Agree","323518.0","30817","6821.0","1472"
"2021-03-17T00:00:00.000","MI","725720","3515.0","538","16925","18.0","2","2021-03-18T00:00:00.000","Agree","Agree","656264.0","69456","15919.0","1006"
"2022-02-02T00:00:00.000","NH","278691","1336.0","0","2232","9.0","0","2022-02-03T15:01:36.475","Not agree","Not agree",NA,NA,NA,NA
"2021-08-22T00:00:00.000","DE","114874","302.0","29","1901","5.0","1","2021-08-24T00:00:00.000","Agree","Agree","106972.0","7902","1737.0","164"
"2020-04-27T00:00:00.000","MO","7764","270.0","0","431","15.0","0","2022-05-11T16:48:48.874","Not agree","Not agree",NA,NA,NA,NA
"2021-02-25T00:00:00.000","IL","1181226","1884.0","0","22607","32.0","0","2021-02-26T15:02:41.950","Agree","Agree","1181226.0","0","20406.0","2201"
"2021-12-15T00:00:00.000","IN","1170950","4667.0","0","18272","96.0","9","2021-12-16T15:10:47.494","Not agree","Agree",NA,NA,"17649.0","623"
"2021-03-20T00:00:00.000","NC","887809","1825.0","449","12650","18.0","2","2021-03-20T00:00:00.000","Agree","Agree","773493.0","114316","11184.0","1466"
"2021-07-04T00:00:00.000","CA","3713944","0.0","0","63141","0.0","0","2021-07-06T00:00:00.000","Agree","Agree","3713944.0","0","63141.0","0"
"2021-03-14T00:00:00.000","ID","175236","0.0","0","1910","0.0","0","2021-03-15T14:03:45.324","Agree","Agree","141312.0","33924","1677.0","233"
"2020-08-12T00:00:00.000","IL","199893","1645.0","0","7881","15.0","0","2020-08-13T14:12:28.259","Agree","Agree","198593.0","1300","7672.0","209"
"2020-02-02T00:00:00.000","VT","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2020-09-08T00:00:00.000","CT","53782","417.0","44","4474","6.0","0","2020-09-09T13:47:50.836","Agree","Agree","51594.0","2188","3589.0","885"
"2021-01-05T00:00:00.000","NV","235455","2423.0","0","3235","29.0","0","2021-01-06T14:58:26.308","Agree",NA,"235455.0","0",NA,NA
"2022-02-17T00:00:00.000","MD","996182","854.0","0","13988","7.0","0","2022-02-18T14:18:41.539","N/A","Agree",NA,NA,"13727.0","261"
"2022-03-18T00:00:00.000","GU","46723","28.0","0","341","0.0","0","2022-03-19T13:30:21.744","Not agree","Not agree",NA,NA,NA,NA
"2022-02-07T00:00:00.000","MS","768457","6095.0","12150","11285","35.0","14","2022-02-08T15:02:12.460","Agree","Agree","425222.0","343235","7489.0","3796"
"2021-12-06T00:00:00.000","ME","131796","766.0","273","1348","12.0","2","2021-12-08T00:00:00.000","Agree","Agree","94670.0","37126","1243.0","105"
"2021-02-18T00:00:00.000","CT","271903","547.0","87","7496","20.0","4","2021-02-19T15:33:51.934","Agree","Agree","254980.0","16923","6145.0","1351"
"2020-02-24T00:00:00.000","MI","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2021-03-05T00:00:00.000","ME","45407","166.0","61","704","0.0","0","2021-03-07T00:00:00.000","Agree","Agree","35752.0","9655","681.0","23"
"2022-04-26T00:00:00.000","NE","479545","152.0","0","4197","0.0","0","2022-04-27T13:16:30.517","Agree","Agree","337644.0","141901","3438.0","759"
"2022-01-25T00:00:00.000","NV","633955","3612.0","572","8797","37.0","0","2022-01-26T15:12:02.981","Agree",NA,"604173.0","29782",NA,NA
"2021-01-07T00:00:00.000","CA","2518611","36385.0","0","27811","589.0","0","2021-01-09T00:00:00.000","Agree","Agree","2518611.0","0","27811.0","0"
"2020-02-16T00:00:00.000","ND","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Not agree",NA,NA,NA,NA
"2020-06-16T00:00:00.000","CA","153560","2108.0","0","5002","22.0","0","2020-06-18T00:00:00.000","Agree","Agree","153560.0","0","5002.0","0"
"2020-12-12T00:00:00.000","IL","841688","8737.0","0","15232","165.0","39","2020-12-13T14:31:19.849","Agree","Agree","841688.0","0","14176.0","1056"
"2021-03-03T00:00:00.000","NV","294684","395.0","0","4987","20.0","0","2021-03-04T15:08:33.824","Agree",NA,"294684.0","0",NA,NA
"2021-10-13T00:00:00.000","VT","33689","301.0","6","333","0.0","0","2021-10-15T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-03-19T00:00:00.000","WA","1446173","985.0","359","12333","0.0","0","2022-03-19T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2020-08-06T00:00:00.000","VT","1326","10.0","0","57","0.0","0","2020-08-08T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2021-08-10T00:00:00.000","WA","496034","1562.0","445","6187","10.0","0","2021-08-10T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-04-21T00:00:00.000","ND","106385","167.0","59","1484","0.0","0","2021-04-22T13:56:30.011","Agree","Not agree","98651.0","7734",NA,NA
"2020-09-08T00:00:00.000","DE","18199","61.0","0","644","2.0","0","2020-09-10T00:00:00.000","Agree","Agree","17283.0","916","567.0","77"
"2020-12-27T00:00:00.000","NV","217509","1856.0","0","2952","8.0","0","2020-12-28T14:42:49.996","Agree",NA,"217509.0","0",NA,NA
"2021-05-01T00:00:00.000","ME","62228","297.0","105","789","5.0","1","2021-05-03T00:00:00.000","Agree","Agree","46394.0","15834","763.0","26"
"2020-05-10T00:00:00.000","AL","9958","260.0","1","546","11.0","2","2020-05-10T00:00:00.000","Agree","Agree","9777.0","181","519.0","27"
"2020-10-30T00:00:00.000","NH","10884","116.0","36","482","0.0","0","2020-10-31T13:30:31.395","Not agree","Not agree",NA,NA,NA,NA
"2022-02-09T00:00:00.000","CA","8742232","39312.0","0","80912","272.0","0","2022-02-10T14:57:07.333","Agree","Not agree","8166393.0","575839",NA,NA
"2020-10-03T00:00:00.000","WI","138002","3054.0","162","1383","20.0","1","2020-10-04T13:35:23.162","Agree","Agree","130798.0","7204","1372.0","11"
"2020-09-09T00:00:00.000","MT","8659","278.0","0","119","0.0","0","2020-09-10T14:02:53.721","Agree","Agree","8659.0","0","119.0","0"
"2020-02-27T00:00:00.000","CT","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2021-10-20T00:00:00.000","MT","168513","1245.0","397","2225","19.0","0","2021-10-21T13:44:20.341","Agree","Agree","142383.0","26130","2225.0","0"
"2020-12-14T00:00:00.000","MS","186621","2649.0","1633","4938","51.0","32","2020-12-16T00:00:00.000","Agree","Agree","136549.0","50072","3911.0","1027"
"2021-03-07T00:00:00.000","DE","88867","230.0","15","1651","4.0","0","2021-03-09T00:00:00.000","Agree","Agree","84465.0","4402","1502.0","149"
"2020-03-29T00:00:00.000","WI","989","0.0",NA,"13","0.0",NA,"2020-03-28T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2022-05-06T00:00:00.000","AL","1302395","285.0","85","19653","2.0","0","2022-05-06T00:00:00.000","Agree","Agree","937030.0","365365","15085.0","4568"
"2022-05-31T00:00:00.000","NE","487599","495.0","243","4290","2.0","0","2022-06-01T13:35:39.330","Agree","Agree","342798.0","144801","3458.0","832"
"2022-03-14T00:00:00.000","MI","2373336","1548.0","183","35210","22.0","-2","2022-03-15T13:23:04.978","Agree","Agree","2067277.0","306059","32443.0","2767"
"2020-10-25T00:00:00.000","WA","104894","725.0","25","2296","0.0","0","2020-10-25T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-05-10T00:00:00.000","NE","221984","254.0","0","2247","1.0","0","2021-05-12T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-05-30T00:00:00.000","DE","276508","342.0","12","2966","1.0","0","2022-06-01T00:00:00.000","Agree","Agree","251532.0","24976","2664.0","302"
"2020-06-18T00:00:00.000","MT","666","36.0","0","20","0.0","0","2020-06-19T15:01:11.041","Agree","Agree","666.0","0","20.0","0"
"2021-08-20T00:00:00.000","IN","817149","4103.0","0","14221","14.0","0","2021-08-20T00:00:00.000","Not agree","Agree",NA,NA,"13790.0","431"
"2022-05-11T00:00:00.000","NC","2698707","3767.0","743","25004","5.0","2","2022-05-11T00:00:00.000","Agree","Agree","2250252.0","448455","21796.0","3208"
"2020-07-31T00:00:00.000","MT","3965","11.0","0","60","2.0","0","2020-08-01T14:38:12.337","Agree","Agree","3965.0","0","60.0","0"
"2021-10-22T00:00:00.000","MD","554456","863.0","0","10811","17.0","0","2021-10-24T00:00:00.000","N/A","Agree",NA,NA,"10581.0","230"
"2020-03-07T00:00:00.000","MD","3","0.0","0","0","0.0","0","2020-03-09T00:00:00.000","N/A","Agree",NA,NA,"0.0","0"
"2021-03-09T00:00:00.000","MS","299992","457.0","301","7091","8.0","5","2021-03-11T00:00:00.000","Agree","Agree","185580.0","114412","4923.0","2168"
"2020-03-01T00:00:00.000","NH","0","0.0",NA,"0","0.0",NA,"2020-03-26T16:22:39.452","Not agree","Not agree",NA,NA,NA,NA
"2021-03-12T00:00:00.000","NE","205445","321.0","0","2124","2.0","0","2021-03-14T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2022-01-24T00:00:00.000","CT","683731","12057.0","725","9774","5.0","-2","2022-01-25T14:33:43.281","Agree","Agree","614470.0","69261","7974.0","1800"
"2021-02-12T00:00:00.000","CA","3381615","10059.0","0","45520","530.0","0","2021-02-14T00:00:00.000","Agree","Agree","3381615.0","0","45520.0","0"
"2020-05-04T00:00:00.000","MS","9394","309.0","6","644","25.0","2","2020-05-06T00:00:00.000","Agree","Agree","9344.0","50","640.0","4"
"2022-05-14T00:00:00.000","IL","3209341","0.0","0","38005","0.0","0","2022-05-16T13:02:07.357","Agree","Agree","3209341.0","0","33705.0","4300"
"2022-01-05T00:00:00.000","NE","353056","3533.0","1443","3416","43.0","8","2022-01-06T14:32:45.907","Agree","Agree","258630.0","94426","2845.0","571"
"2020-08-10T00:00:00.000","NE","28694","280.0","0","340","0.0","0","2020-08-12T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-11-13T00:00:00.000","VT","2638","98.0","8","58","0.0","0","2020-11-15T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-05-17T00:00:00.000","WA","18482","161.0","0","1001","1.0","0","2020-05-17T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-08-25T00:00:00.000","NH","105883","294.0","0","1408","3.0","0","2021-08-26T14:58:37.450","Not agree","Not agree",NA,NA,NA,NA
"2020-10-15T00:00:00.000","MD","133548","630.0","0","4165","5.0","0","2020-10-17T00:00:00.000","N/A","Agree",NA,NA,"4006.0","159"
"2020-03-21T00:00:00.000","WI","281","75.0",NA,"4","1.0",NA,"2020-03-26T16:22:39.452","Agree","Agree",NA,NA,NA,NA
"2020-11-30T00:00:00.000","MD","198370","1923.0","0","4858","24.0","1","2020-12-02T00:00:00.000","N/A","Agree",NA,NA,"4685.0","173"
"2021-12-15T00:00:00.000","MD","608293","2192.0","0","11447","25.0","0","2021-12-17T00:00:00.000","N/A","Agree",NA,NA,"11214.0","233"
"2022-03-24T00:00:00.000","VT","107318","166.0","10","585","1.0","0","2022-03-25T13:28:21.485","Not agree","Not agree",NA,NA,NA,NA
"2020-12-22T00:00:00.000","NV","206974","1090.0","0","2825","38.0","0","2020-12-23T14:36:58.341","Agree",NA,"206974.0","0",NA,NA
"2021-07-15T00:00:00.000","MT","114576","68.0","11","1686","3.0","0","2021-07-16T14:03:13.679","Agree","Agree","102187.0","12389","1686.0","0"
"2020-05-07T00:00:00.000","VI","68","2.0","0","4","0.0","0","2020-05-08T21:26:08.000",NA,NA,NA,NA,NA,NA
"2021-04-06T00:00:00.000","NV","305652","295.0","0","5297","22.0","0","2021-04-07T14:25:43.922","Agree",NA,"305652.0","0",NA,NA
"2021-10-26T00:00:00.000","GU","17944","121.0","63","232","2.0","0","2021-10-27T14:21:35.386","Not agree","Not agree",NA,NA,NA,NA
"2021-11-12T00:00:00.000","NH","144626","2157.0","0","1622","5.0","0","2021-11-13T14:31:27.149","Not agree","Not agree",NA,NA,NA,NA
"2021-08-22T00:00:00.000","MT","122748","215.0","33","1757","1.0","0","2021-08-23T14:39:48.247","Agree","Agree","109154.0","13594","1757.0","0"
"2022-03-12T00:00:00.000","DE","256624","91.0","16","2897","2.0","0","2022-03-14T00:00:00.000","Agree","Agree","233964.0","22660","2606.0","291"
"2022-01-25T00:00:00.000","MS","699002","4909.0","2422","10755","21.0","5","2022-01-26T15:12:02.981","Agree","Agree","399062.0","299940","7200.0","3555"
"2020-03-25T00:00:00.000","VT","112","26.0","0","9","2.0","0","2020-03-27T00:00:00.000","Not agree","Not agree",NA,NA,NA,NA
"2020-11-15T00:00:00.000","CT","88645","0.0","0","4737","0.0","0","2020-11-16T18:40:02.302","Agree","Agree","82854.0","5791","3807.0","930"
"2020-09-15T00:00:00.000","WA","81283","381.0","23","2015","9.0","0","2020-09-15T00:00:00.000","N/A","N/A",NA,NA,NA,NA
"2021-02-21T00:00:00.000","GU","7727","12.0","0","130","0.0","0","2021-02-22T14:53:38.566","Not agree","Not agree",NA,NA,NA,NA
"2021-02-10T00:00:00.000","DE","81918","263.0","26","1543","6.0","0","2021-02-12T00:00:00.000","Agree","Agree","78105.0","3813","1398.0","145"
"2020-09-25T00:00:00.000","IL","286374","2805.0","291","8807","33.0","8","2020-09-26T13:46:07.689","Agree","Agree","283885.0","2489","8563.0","244"
"2022-01-14T00:00:00.000","NV","572769","6858.0","762","8627","21.0","0","2022-01-15T14:59:30.476","Agree",NA,"549198.0","23571",NA,NA
"2021-08-16T00:00:00.000","MI","1032520","1298.0","112","21304","6.0","1","2021-08-17T14:24:04.262","Agree","Agree","922687.0","109833","20030.0","1274"
"2021-10-27T00:00:00.000","NC","1467070","2266.0","558","18378","31.0","4","2021-10-27T00:00:00.000","Agree","Agree","1242303.0","224767","16168.0","2210"
